punbienpsico,punsatvida,punbienespir,punbiensoc,nivsoled,rpsoptimis,rpsinterotros,rpsresolprob,rpssentbien,rpssentcercan,punrecpsic_category
0.3156840538596944,0.7690644145147663,0.6843159461403057,0.4542454051462592,0.3333333333,0.8,0.4457545948537408,0.8,0.8,0.2,0
0.3,0.7446889282865594,0.9,0.3127465721173561,1.0,0.2382397163520684,0.2,0.2127465721173561,0.8,0.8,0
0.2458009925110234,0.3715008270897201,0.1,0.1541990074889766,1.0,0.3083980149779532,0.8,0.8,0.5832039700440936,0.2916019850220468,0
0.5939651511293508,0.6616376259704357,0.6879303022587016,0.6,0.9597676741936604,0.2,0.1879303022587016,0.1879303022587016,0.2,0.1879303022587016,0
0.4,0.3149596921845741,0.3440967386946608,0.6338548919580087,1.0,0.8,0.2,0.8,0.8,0.0440967386946608,0
0.3274274089635897,0.5228561741271822,0.282282226890769,0.282282226890769,1.0,0.8,0.8,0.8,0.8,0.8,0
0.2234498041697451,0.5833333333,0.3851747062546177,0.5234498041697451,1.0,0.8,0.0765501958302548,0.2,0.4,0.2,0
0.1,0.3116173524612957,0.1,0.2521183540337376,0.8262721532121882,0.4,0.9478816459662625,0.2521183540337376,0.4,0.8521183540337377,0
0.164400359191761,0.7796663673068658,0.164400359191761,0.5429335727945074,0.3333333333,0.8,0.8,0.8,0.4858671455890147,0.0429335727945073,0
0.0,0.0,0.0,0.0,0.4433296775140156,0.8659978064951095,0.6,0.6,0.6,0.6,0
0.8498040393056869,0.8751633005787249,0.8498040393056869,0.8498040393056869,0.8339865356643117,1.0,0.0,0.1003919213886262,0.2988242358341214,0.0996080786113738,0
0.4,0.4571374958091468,0.4485649949812632,0.6257175025093683,1.0,0.8,0.0514350050187367,0.8,0.8,0.0,0
0.2,0.4150944943379544,0.4345910711696364,0.2672955355848182,1.0,0.8,0.2,0.8,0.5308178576607272,0.8,0
0.2219885949069495,0.4816761709072106,0.2780114050930505,0.2,1.0,0.8,0.8,0.8,0.8,0.2,0
0.5,0.6736917762481358,0.7,0.6,1.0,0.2,0.1831397370777299,0.2,0.8,0.2505807887668102,0
0.4228757275164753,0.214869337002203,0.5192810681208812,0.5578432043626436,1.0,0.4,0.3614378637582376,0.4,0.4,0.3614378637582376,0
0.5722639251630182,0.3564467290021075,0.4583958877445272,0.6138680374184909,1.0,0.2277360748369818,0.2,0.8,0.8,0.2,0
0.4634504622733642,0.75,0.7365495377266358,0.5451756934100463,1.0,0.2,0.0365495377266357,0.2,0.8,0.8,0
0.3512726394261776,0.4145456009392798,0.3461820817214672,0.5512726394261775,0.3333333333,0.8,0.1025452788523552,0.8,0.8,0.5949094422952896,0
0.1876769960061522,0.3698654149984557,0.1438384980030761,0.2438384980030761,1.0,0.4,0.9123230039938478,0.2,0.5753539920123045,0.8,0
0.1996262286524877,0.3333333333,0.1996262286524877,0.2,1.0,0.8,0.2,0.2,0.7985049146099508,0.8,0
0.4541656097571676,0.4739596545035405,0.1229171951214162,0.5,1.0,0.2,0.2,0.8,0.2458343902428324,0.6624968292715028,0
0.3546875965876044,0.6666666667,0.4906248068247911,0.3546875965876044,0.817708011392881,0.1093751931752089,0.8,0.2,0.6187503863504179,0.8,0
0.2341351050764651,0.6666666667,0.2,0.4012026576146976,1.0,0.2,0.2,0.8,0.5317297898470699,0.2,0
0.1,0.1666666667,0.1,0.3,1.0,0.8,0.9401735271722864,0.2,0.6803470543445729,0.8,0
0.4,0.6173374442632307,0.8775852005568527,0.3591950668522843,1.0,0.2,0.8,0.2408049331477157,0.8,0.8,0
0.3346005907660199,0.5833333333,0.5,0.6307988184679603,1.0,0.8,0.8,0.8,0.8,0.8,0
0.1,0.3712590583203343,0.3363260867037325,0.1,1.0,0.2363260867037325,0.9636739132962676,0.1636739132962674,0.4,0.4,0
0.2949981423178888,0.7458317852665746,0.8799925692715551,0.2949981423178888,1.0,0.2,0.1899962846357775,0.2,0.8,0.8,0
0.226543612002405,0.1961595689219452,0.2088478706674683,0.3176957413349367,1.0,0.2,0.3823042586650633,0.8,0.8,0.8,0
0.970495944854794,1.0,1.0,1.0,0.3431680183503689,1.0,1.0,1.0,1.0,1.0,0
0.3355971032488394,0.6666666667,0.6,0.3711942064976788,1.0,0.0711942064976788,0.8,0.2,0.5423884129953578,0.8,0
0.4015813196232962,0.6653489003461989,0.4031626392465924,0.4015813196232962,0.6719377321104603,0.2,0.8,0.2,0.8,0.8,0
0.3922854831460418,0.7242849438227109,0.3845709662920836,0.2154290337079163,1.0,0.2,0.8,0.3845709662920836,0.8,0.8,0
0.4,0.6592640237924178,0.6355326859279684,0.4911168285180079,1.0,0.2,0.8,0.2,0.8,0.8,0
0.1,0.3629050692191697,0.1,0.1645139169253852,1.0,0.5419443322984592,0.9290278338507704,0.2709721661492296,0.4,0.8,0
0.3,0.3207952550850012,0.2575228469574947,0.3424771530425053,1.0,0.3150456939149894,0.8,0.3150456939149894,0.8,0.8,0
0.1784655618617447,0.5474426030839309,0.2569311237234895,0.1784655618617447,1.0,0.8,0.8,0.2430688762765105,0.713862247446979,0.8,0
0.440290422981328,0.4166666667,0.1,0.3208712689439841,1.0,0.2,0.2,0.8,0.558257462112032,0.8,0
0.1594803214677789,0.2658005357733113,0.1594803214677789,0.2,1.0,0.081039357064442,0.5620787141288842,0.2810393570644421,0.4,0.8,0
0.3883398824524342,0.4689833006936384,0.2255599216349561,0.3255599216349562,0.3333333333,0.8,0.8,0.0744400783650438,0.6511198432699123,0.6511198432699123,0
0.1999104615416195,0.4166666667,0.0666965128194601,0.5000895384583804,1.0,0.8,1.0,0.0666069743610796,0.4,0.5332139487221594,0
0.5230071383638825,0.5929196409592867,0.4575178459097061,0.5460142767277649,0.9616547693973638,0.0,0.0,0.2690214150916472,0.2,0.2,0
0.4383284239642201,0.6791543932105504,0.4383284239642201,0.6383284239642201,1.0,0.1233431520715597,0.4766568479284402,0.2,0.2,0.3233431520715597,0
0.2506499007845592,0.498916832026168,0.2493500992154408,0.2506499007845592,1.0,0.5974003968617634,0.8,0.2,0.8,0.8,0
0.6433390475150138,0.8805507937135986,0.6433390475150138,0.6433390475150138,0.4277682541271971,0.2566609524849861,0.5433390475150138,0.6866780950300277,0.2566609524849861,0.6866780950300277,0
0.3426460993285745,0.75,0.8573539006714255,0.3639691489928618,1.0,0.2,0.1573539006714255,0.2,0.8,0.8,0
0.4397448156899092,0.5833333333,0.6205103686201816,0.3192344470697275,1.0,0.2,0.0794896313798183,0.8,0.5589792627596367,0.8,0
0.4,0.50226850775648,0.3513611046544325,0.5459166860367026,1.0,0.8,0.5945555813822703,0.3027222093088649,0.8,0.3027222093088649,0
0.1506714340119322,0.1877797641965265,0.1506714340119322,0.2253357170059661,1.0,0.2506714340119323,0.8,0.4,0.5013428680238646,0.8,0
0.3987659592341251,0.5853900679102028,0.3987659592341251,0.2024680815317496,1.0,0.8,0.4,0.8,0.2,0.4049361630634993,0
0.4291495740923723,0.3576246450630766,0.3165982963694891,0.6,0.3333333333,0.8,0.2,0.8,0.8,0.5165982963694892,0
0.3,0.4808952109164379,0.4541485061811103,0.4541485061811103,0.3333333333,0.8,0.0458514938188896,0.8,0.8,0.8,0
0.2717513048929723,0.3097927541108102,0.0427495650356759,0.3,1.0,0.8,0.9145008699286482,0.2,0.4,0.8,0
0.1618652215252419,0.5833333333,0.658756518983172,0.341243481016828,1.0,0.482486962033656,0.8,0.8,0.8,0.8,0
0.3400562472070277,0.6499765636837197,0.5599437527929723,0.3200281236035138,1.0,0.0,0.8400562472070278,0.2,0.4,0.8,0
0.2,0.5555327675587,0.3333606789029043,0.2,1.0,0.8,0.4001640734174259,0.8,0.8,0.8,0
0.3,0.6329650035494527,0.1865193347397811,0.4595580042193433,1.0,0.2,0.2,0.8,0.4,0.2269613305204378,0
0.3169485630164353,0.6666666667,0.8915257184917823,0.5,1.0,0.8,0.2,0.4338971260328708,0.7661028739671293,0.8,0
0.1,0.2733626941061265,0.1859823835391276,0.3719647670782552,1.0,0.8,0.8,0.8,0.8,0.8,0
0.2,0.8962453830603628,0.1035007914806805,0.3929984170386389,1.0,0.0,0.2070015829613611,0.2,0.7859968340772778,0.8,0
0.2787373345005105,0.2322811120908463,0.3,0.2574746690010211,1.0,0.3574746690010211,0.8,0.4,0.8,0.7149493380020423,0
0.2822678932998288,0.269501533324786,0.1822678932998288,0.7588660533500856,1.0,0.5645357865996576,0.8,0.3177321067001712,0.5645357865996576,0.2,0
0.2126277079817775,0.343856423293233,0.1,0.1873722920182225,1.0,0.374744584036445,0.8,0.8,0.45051083192711,0.225255415963555,0
0.1,0.3563257104687216,0.1362045737315261,0.2724091474630522,1.0,0.8,0.8,0.8,0.8,0.8,0
0.5500929402431876,0.4721189553131353,0.3,0.7500929402431875,1.0,0.2,0.8,0.8,0.2332713731712083,0.4,0
0.4001136460266329,0.3750473525111349,0.7997727079467342,0.4501704690399494,0.3333333333,0.8,0.2,0.8,0.8,0.8,0
0.0,0.0,0.0929948990802134,0.0929948990802134,0.6666666667,0.9070051009197866,0.6929948990802135,0.6929948990802135,0.6929948990802135,0.6929948990802135,0
0.3288775264267334,0.4879676973270073,0.5144387632133667,0.5144387632133667,0.3333333333,0.8,0.0288775264267334,0.8,0.8,0.8,0
0.1,0.3513343867569545,0.1783987358689355,0.1783987358689355,1.0,0.4,0.3135949434757422,0.2,0.4,0.4,0
0.4,0.5,0.3258168835000915,0.6580610388333028,1.0,0.5677558446667887,0.1161220776666056,0.8,0.8,0.1161220776666056,0
0.3999839763456835,0.5833199803047335,0.4999679526913669,0.6999679526913669,0.3333333333,0.8,0.8,0.8,0.8,0.8,0
0.3570195428191415,0.2858170476578788,0.4570195428191415,0.3785097714095707,1.0,0.8,0.2,0.8,0.8,0.2,0
0.4197690800158878,0.6002886499801403,0.2598845400079439,0.3197690800158878,0.3333333333,0.8,0.8,0.0802309199841122,0.6395381600317757,0.6395381600317757,0
0.4798901272557332,0.6168497878804813,0.4,0.3597802545114665,1.0,0.0402197454885334,0.9597802545114664,0.2402197454885335,0.480439490977067,0.8,0
0.5,0.7800775530563131,0.5,0.7770697977452679,0.3333333333,0.0819534681698214,0.0,0.0,0.2,0.1180465318301785,0
0.4592367142020344,0.6666666667,0.4,0.8,0.3333333333,0.6369468568081378,0.1630531431918623,0.2815265715959312,0.2369468568081377,0.6369468568081378,0
0.4,0.2942062048119956,0.3939051084087725,0.5591423373868412,1.0,0.8,0.2,0.8,0.8,0.0939051084087725,0
0.1,0.3356926061687764,0.1,0.1971688725597332,1.0,0.4113245097610671,0.9943377451194664,0.2056622548805335,0.4,0.8,0
0.6369911951451155,0.6183382248930479,0.7369911951451156,0.8529794553386029,0.3333333333,0.9579941300967436,0.0420058699032563,0.0420058699032563,0.9579941300967436,0.9579941300967436,0
0.4437923837237943,0.4400865068057177,0.5718961918618971,0.5718961918618971,0.3333333333,0.8,0.1437923837237943,0.8,0.8,0.8,0
0.4712960007858806,0.535493334628937,0.3851840031435223,0.4138880023576417,1.0,0.2,0.2,0.8,0.8,0.8,0
0.3988507526701885,0.6647512544832643,0.5,0.5988507526701885,0.3333333333,0.2068954839788692,0.1977015053403769,0.8,0.8,0.8,0
0.2591222738770868,0.5833333333,0.4591222738770868,0.5364890955083471,1.0,0.8,0.8,0.8,0.8,0.8,0
0.0227919388722801,0.8080089567777767,0.1151946259148534,0.1303892518297068,0.3333333333,0.8,0.8,0.8,0.8,0.8,0
0.4111880616549124,0.4813532305714166,0.3888119383450876,0.4,1.0,0.4447522466196495,0.8,0.8,0.8,0.2,0
0.1516424388218611,0.4597020323676701,0.2032848776437222,0.1516424388218611,1.0,0.8,0.8,0.8,0.6065697552874445,0.1032848776437222,0
0.1426955235218306,0.4943843259770848,0.2426955235218306,0.3786522382390847,1.0,0.8,0.2,0.2,0.4,0.2,0
0.1,0.2547890577047413,0.1,0.2,1.0,0.4229874769919533,0.3885062615040233,0.4,0.4,0.4,0
0.626611680233141,0.522176400210736,0.3746776639533718,0.6759670081398845,0.4177411201389756,0.8,0.2,0.2,0.7493553279067436,0.1493553279067436,0
0.1720565548644406,0.2867609247593633,0.1720565548644406,0.2,1.0,0.0558868902711187,0.5117737805422375,0.2558868902711187,0.4,0.8,0
0.1652976180391525,0.4710813483601767,0.4,0.2347023819608475,1.0,0.730595236078305,0.8,0.8,0.8,0.8,0
0.5,0.805116361455614,0.2338603662932631,0.8,0.3333333333,0.9107597558044912,0.0,0.0892402441955087,0.1784804883910175,0.4677207325865262,0
0.1194155467382167,0.3333333333,0.2,0.2,1.0,0.8,0.2,0.3611689065235666,0.8,0.8,0
0.1,0.3326696329048112,0.1015928809490902,0.5992035595254549,0.6693214682815515,0.4,0.3984071190509098,0.4031857618981804,0.4,0.4,0
0.5,0.8333333333,0.6924561055376804,0.5075438944623195,0.6415203518205723,0.0,0.015087788924639,0.015087788924639,0.0,0.6,0
0.588661301903435,0.8058400393207061,0.3659839057103051,0.8443306509517176,0.4811021698352788,0.911338698096565,0.1773226038068701,0.0,0.088661301903435,0.2,0
0.5553380187865747,0.7411033020259341,0.6106760375731495,0.6446619812134252,1.0,0.1106760375731495,0.3786479248537009,0.2,0.2,0.2,0
0.3745117751085118,0.4166666667,0.2745117751085117,0.5980471004340471,1.0,0.8,0.8,0.2,0.8,0.2,0
0.2,0.3952109027528705,0.1257469167159578,0.2742530832840421,1.0,0.8,0.8,0.8,0.4,0.6970123331361686,0
0.7693456774099006,0.9744547311774716,0.7770092580574254,0.592336419352475,0.6411213978698079,0.9846728387049504,0.9846728387049504,0.5693456774099005,0.9846728387049504,0.2,0
0.1,0.343947016429588,0.1,0.1872635802546835,1.0,0.4509456789812659,0.974527160509367,0.2254728394906329,0.4,0.8,0
0.2,0.4596374594484143,0.3343766341987314,0.3171883170993657,1.0,0.8,0.2,0.8,0.8,0.2,0
0.2,0.5653283236201382,0.3216060116244766,0.2,1.0,0.8,0.3296360697468599,0.8,0.8,0.8,0
0.2809324398285262,0.2658896334698722,0.5,0.3809324398285262,1.0,0.8,0.0381351203429475,0.8,0.4,0.8,0
0.4,0.3867439000346296,0.4,0.5213642266938519,1.0,0.3572715466122963,0.2427284533877037,0.0427284533877037,0.3572715466122963,0.2427284533877037,0
0.1367783402246051,0.2806486168415781,0.1367783402246051,0.2,1.0,0.2528866391015796,0.4,0.3264433195507898,0.4,0.5471133608984204,0
0.7747040353799375,0.7289200294917132,0.7747040353799375,0.9,0.6666666667,0.8747040353799376,0.2505919292401249,0.0,0.349408070759875,0.2,0
0.2457002491636264,0.682125311454533,0.2728501245818132,0.4542997508363736,1.0,0.8,0.5085995016727471,0.8,0.2,0.8,0
0.176821640971065,0.544702734933894,0.25364328194213,0.176821640971065,1.0,0.8,0.8,0.24635671805787,0.70728656388426,0.8,0
0.4362782074472786,0.5339129322045434,0.7044173111709179,0.4681391037236393,1.0,0.8,0.1362782074472786,0.8,0.4,0.8,0
0.490355844343253,0.3413701296870519,0.480711688686506,0.519288311313494,1.0,0.8,0.980711688686506,0.2,0.4385766226269879,0.0192883113134939,0
0.1,0.2564700646631437,0.1,0.4767077672033656,1.0,0.4,0.8155281551977563,0.2,0.4,0.4310563103955125,0
0.9828871276252958,0.9714785460364554,0.8171128723747042,0.9828871276252958,0.6666666667,1.0,0.3315485105011835,0.0,0.9315485105011836,0.5315485105011835,0
0.1,0.6879624687224996,0.1,0.5,0.3333333333,0.8,0.8,0.5906659549749058,0.4,0.0,0
0.5043198792022716,0.6702665659859464,0.4,0.6478400603988641,0.5071997986718927,0.8,0.8,0.8,0.8,0.2,0
0.079448563364849,0.1986214084121226,0.2,0.3588971267296981,0.931495211223014,0.8,0.8,0.8,0.8,0.8,0
0.3115623452977029,0.6473960911999744,0.2,0.5231246905954057,1.0,0.2231246905954057,0.2,0.8,0.4462493811908115,0.2,0
0.2,0.5804713116818382,0.4310437159854706,0.3655218579927353,1.0,0.8,0.2,0.8,0.8,0.2,0
0.146184348127511,0.2948463765424689,0.1538156518724889,0.1538156518724889,1.0,0.8,0.2,0.5847373925100442,0.8,0.8,0
0.4585483935183208,0.6178763387290338,0.4829032129633585,0.4414516064816792,1.0,0.0829032129633584,0.9170967870366415,0.2,0.5658064259267169,0.8,0
0.401325103350391,0.4188751722831017,0.301325103350391,0.4,0.342167355636382,0.1973497932992179,0.8026502067007821,0.2,0.2026502067007821,0.8,0
0.1704057111141343,0.3086714259049767,0.1,0.1704057111141343,1.0,0.5183771555434626,0.8,0.8,0.3408114222282687,0.2591885777717313,0
0.3377567701197685,0.4234684610292667,0.3,0.2918378467465123,1.0,0.8,0.8,0.8,0.8,0.2,0
0.476671917335868,0.4703645362875528,0.3766719173358681,0.558890639111956,1.0,0.2,0.2,0.8,0.6355625564478241,0.2,0
0.2443858455031358,0.5276312804578397,0.2443858455031358,0.4,1.0,0.2556141544968641,0.2556141544968641,0.2,0.8,0.1443858455031359,0
0.2154410851663309,0.314133936216344,0.1769607234442206,0.4,0.3333333333,0.3230392765557793,0.8,0.3230392765557793,0.3230392765557793,0.9230392765557792,0
0.1531870653087989,0.6631254829739108,0.2021247102058659,0.3042494204117318,0.3333333333,0.8,0.8,0.8,0.8,0.8,0
0.228882577639709,0.3450652346636191,0.1429608592132363,0.5429608592132363,0.3333333333,0.5718434368529454,0.8,0.8,0.8,0.8,0
0.2037495404422518,0.3765623084929174,0.2259373851105629,0.3,1.0,0.8,0.0518747702211259,0.1481252297788741,0.8,0.8,0
0.4822165606078225,0.6780856334465188,0.4,0.8137027601013038,0.3333333333,0.4274055202026074,0.3725944797973925,0.454811040405215,0.0,0.345188959594785,0
0.1063778158015028,0.4663056030518785,0.4,0.3468110920992486,1.0,0.6127556316030057,0.8,0.8,0.8,0.8,0
0.1631703417414426,0.2324526828566182,0.1631703417414426,0.2421135611609617,0.929810731405416,0.4,0.4,0.4,0.4,0.4,0
0.4406426635960299,0.4166666667,0.2703213317980149,0.229678668201985,1.0,0.2593573364039701,0.8,0.2,0.8,0.5187146728079403,0
0.5458630389842731,0.7568949350234535,0.5917260779685463,0.6541369610157268,1.0,0.0917260779685462,0.4165478440629074,0.2,0.2,0.2,0
0.2345229953669972,0.5029741551174931,0.3345229953669972,0.3690459907339944,1.0,0.8,0.1309540092660055,0.8,0.8,0.2,0
0.5171598148856339,0.6809665123908882,0.4,0.641420092557183,0.5285996914817764,0.8,0.8,0.8,0.8,0.2,0
0.1,0.2277011554099752,0.2464827729625337,0.5,1.0,0.5070344540749325,0.2,0.8,0.4,0.2929655459250674,0
0.2881662482332712,0.4068052068865035,0.1,0.1118337517667287,1.0,0.2236675035334574,0.8,0.8,0.7526649929330851,0.3763324964665425,0
0.1,0.3232087173800694,0.1,0.5878504608912234,0.7071651303918719,0.4,0.4485981564351062,0.3757009217824469,0.4,0.4,0
0.3,0.697113395313873,0.3,0.563463925648738,1.0,0.3269278512974761,0.8,0.8,0.6538557025949523,0.2730721487025239,0
0.2164287615155596,0.3818453173036261,0.1,0.2,1.0,0.2835712384844403,0.1164287615155597,0.8,0.4,0.4,0
0.1355245117527795,0.4166666667,0.0881584960824068,0.1236830078351863,1.0,0.8,0.8236830078351864,0.3763169921648136,0.4,0.8,0
0.2423788660880218,0.5833333333,0.4211894330440109,0.3423788660880218,1.0,0.8,0.8,0.8,0.8,0.8,0
1.0,1.0,1.0,1.0,0.5629991684350397,1.0,0.7244009978930721,0.7244009978930721,1.0,1.0,0
0.4332275716729994,0.4721781548581854,0.2666137858364997,0.3833068929182499,0.3333333333,0.8,0.8,0.0333862141635002,0.8,0.8,0
0.1243729482524341,0.4166666667,0.1,0.4268811552426975,0.3333333333,0.8,0.8,0.2,0.4,0.0974917930097367,0
0.2535201597723415,0.544600133152538,0.6929596804553171,0.1802802396585122,0.3333333333,0.2535201597723415,0.8,0.8,0.8,0.3464798402276585,0
0.3992978500882821,0.4172517915597649,0.3335673833039059,0.366432616696094,1.0,0.8,0.8,0.6657304667843762,0.8,0.2,0
0.1501219094397682,0.5624492043751169,0.7,0.2749390452801159,1.0,0.4,0.6997561811204636,0.8,0.6997561811204636,0.8,0
0.35719122038506,0.4523406496981803,0.3,0.6143824407701202,1.0,0.8,0.8,0.2,0.6287648815402404,0.2,0
0.1,0.6655205560283666,0.2027506656097197,0.2,1.0,0.2,0.2,0.8,0.791748003170841,0.2,0
0.4585264173032529,0.5203506234418678,0.5170528346065058,0.5414735826967471,0.3333333333,0.2,0.6341056692130116,0.2,0.8,0.2,0
0.149226985232615,0.2076891543774368,0.1,0.250773014767385,1.0,0.8,0.8,0.2,0.350773014767385,0.7015460295347701,0
0.1128531578623466,0.3654662279558665,0.2128531578623466,0.2,1.0,0.8,0.2,0.4514126314493865,0.8,0.8,0
0.1321021506961958,0.3004256279127477,0.1642043013923916,0.5963064520885875,1.0,0.8,0.2,0.8,0.4,0.0642043013923916,0
0.4411864740417496,0.563700481595626,0.4,0.6,0.3333333333,0.4471188442504976,0.3176270519165008,0.2,0.8,0.2,0
0.4246405369254247,0.708932438449412,0.4,0.2492810738508494,1.0,0.1507189261491506,0.8492810738508494,0.3507189261491506,0.7014378522983012,0.8,0
0.7185331448909261,0.7330277385257318,0.2407334275545369,0.759266572445463,0.3333333333,0.0407334275545369,0.0814668551090739,0.0407334275545369,0.959266572445463,0.0407334275545369,0
0.4344895669639735,0.4166666667,0.1,0.4017343504459603,1.0,0.2,0.2,0.8,0.2655104330360265,0.6689791339279471,0
0.3,0.3255524574985624,0.2546685255099288,0.3453314744900711,1.0,0.3093370510198577,0.8,0.3093370510198577,0.8,0.8,0
0.2424590612713851,0.7020492177453346,0.6698362450855406,0.2424590612713851,1.0,0.2,0.0849181225427703,0.2,0.8,0.8,0
0.695571704905474,0.5833333333,0.7845009671691594,0.995571704905474,0.3333333333,0.995571704905474,0.0044282950945258,0.0088565901890517,0.995571704905474,0.995571704905474,0
0.3945114188756008,0.5137214528109978,0.3945114188756008,0.4054885811243991,1.0,0.3890228377512018,0.8,0.8,0.7780456755024036,0.2109771622487982,0
0.130337272878261,0.2827712118564565,0.1,0.660674545756522,0.7677909096174242,0.4,0.5213490915130441,0.4,0.4,0.339325454243478,0
0.1504296249768109,0.5833333333,0.2512888749304326,0.2504296249768108,1.0,0.8,0.8,0.3008592499536218,0.8,0.2,0
0.3,0.4665636172041542,0.2066872765591692,0.1866254468816617,0.3110424114383318,0.7866254468816617,0.7866254468816617,0.7866254468816617,0.7866254468816617,0.7866254468816617,0
0.1560904434749171,0.4166666667,0.1,0.3317286695752485,0.3333333333,0.8,0.8,0.2,0.4,0.2243617738996686,0
0.2941306710811115,0.6634059284110765,0.3039128859459256,0.4019564429729628,0.9869570468462624,0.2039128859459256,0.1960871140540743,0.2,0.8,0.2,0
0.1,0.3780711893108712,0.1,0.2,1.0,0.6049139028973941,0.4,0.4,0.4,0.4,0
0.2,0.2880952566621836,0.1228571539995959,0.1114285769997979,1.0,0.8,0.2,0.8,0.8,0.8,0
0.4235199027540723,0.5245335764148193,0.3764800972459277,0.7059203889837109,1.0,0.8,0.8,0.8,0.8,0.2,0
0.2357795450155681,0.4732414771005234,0.167889772507784,0.2,1.0,0.8,0.8,0.8,0.8,0.8,0
0.1772986721305587,0.3599133470263966,0.3454026557388826,0.6908053114777652,1.0,0.7091946885222348,0.2,0.536207967216648,0.4,0.8,0
